time,model_id,model_name,port_name,data
2940,1142,helicopter,,Helicopter;2;is returning to the FOL;;and has;0;spots taken
2940,7,filterEvac,,
2940,110,filterEvac,,
2940,292,filterEvac,,
2940,569,filterEvac,,
2940,805,evacuee,outHelo,Evacuee 4 in triage category Y is assigned helicopter 2
2940,805,evacuee,,Evacuee;4;in triage state;Y;is in helicopter;2
2940,868,evacuee,outHelo,Evacuee 5 in triage category Y is assigned helicopter 2
2940,868,evacuee,,Evacuee;5;in triage state;Y;is in helicopter;2
2940,949,evacuee,outHelo,Evacuee 6 in triage category Y is assigned helicopter 2
2940,949,evacuee,,Evacuee;6;in triage state;Y;is in helicopter;2
2940,1140,filterEvac,,;Evacuee;4;in triage category;Y;is entering helicopter;2;Evacuee;5;in triage category;Y;is entering helicopter;2;Evacuee;6;in triage category;Y;is entering helicopter;2
2940,1180,filterEvac,,
2940,1140,filterEvac,out,Evacuee 4 in triage category Y is assigned helicopter 2
2940,1140,filterEvac,out,Evacuee 5 in triage category Y is assigned helicopter 2
2940,1140,filterEvac,out,Evacuee 6 in triage category Y is assigned helicopter 2
2940,1140,filterEvac,,
2940,1142,helicopter,,Helicopter;2;is returning to the FOL;;and has;9;spots taken
2955,11,filterLoc,,
2955,14,filterLoc,,
2955,17,filterLoc,,
2955,20,filterLoc,,
2955,23,filterLoc,,
2955,26,filterLoc,,
2955,29,filterLoc,,
2955,32,filterLoc,,
2955,35,filterLoc,,
2955,38,filterLoc,,
2955,41,filterLoc,,
2955,44,filterLoc,,
2955,47,filterLoc,,
2955,50,filterLoc,,
2955,53,filterLoc,,
2955,56,filterLoc,,
2955,59,filterLoc,,
2955,62,filterLoc,,
2955,65,filterLoc,,
2955,68,filterLoc,,
2955,71,filterLoc,,
2955,74,filterLoc,,
2955,77,filterLoc,,
2955,80,filterLoc,,
2955,83,filterLoc,,
2955,86,filterLoc,,
2955,89,filterLoc,,
2955,92,filterLoc,,
2955,95,filterLoc,,
2955,98,filterLoc,,
2955,101,filterLoc,,
2955,104,filterLoc,,
2955,107,filterLoc,,
2955,114,filterLoc,,
2955,117,filterLoc,,
2955,120,filterLoc,,
2955,123,filterLoc,,
2955,126,filterLoc,,
2955,129,filterLoc,,
2955,132,filterLoc,,
2955,135,filterLoc,,
2955,138,filterLoc,,
2955,141,filterLoc,,
2955,144,filterLoc,,
2955,147,filterLoc,,
2955,150,filterLoc,,
2955,153,filterLoc,,
2955,156,filterLoc,,
2955,159,filterLoc,,
2955,162,filterLoc,,
2955,165,filterLoc,,
2955,168,filterLoc,,
2955,171,filterLoc,,
2955,174,filterLoc,,
2955,177,filterLoc,,
2955,180,filterLoc,,
2955,183,filterLoc,,
2955,186,filterLoc,,
2955,189,filterLoc,,
2955,192,filterLoc,,
2955,195,filterLoc,,
2955,198,filterLoc,,
2955,201,filterLoc,,
2955,204,filterLoc,,
2955,207,filterLoc,,
2955,210,filterLoc,,
2955,213,filterLoc,,
2955,216,filterLoc,,
2955,219,filterLoc,,
2955,222,filterLoc,,
2955,225,filterLoc,,
2955,228,filterLoc,,
2955,232,filterLoc,,
2955,235,filterLoc,,
2955,238,filterLoc,,
2955,241,filterLoc,,
2955,244,filterLoc,,
2955,247,filterLoc,,
2955,250,filterLoc,,
2955,253,filterLoc,,
2955,256,filterLoc,,
2955,259,filterLoc,,
2955,262,filterLoc,,
2955,265,filterLoc,,
2955,268,filterLoc,,
2955,271,filterLoc,,
2955,274,filterLoc,,
2955,277,filterLoc,,
2955,280,filterLoc,,
2955,283,filterLoc,,
2955,286,filterLoc,,
2955,289,filterLoc,,
2955,296,filterLoc,,
2955,299,filterLoc,,
2955,302,filterLoc,,
2955,305,filterLoc,,
2955,308,filterLoc,,
2955,311,filterLoc,,
2955,314,filterLoc,,
2955,317,filterLoc,,
2955,320,filterLoc,,
2955,323,filterLoc,,
2955,326,filterLoc,,
2955,329,filterLoc,,
2955,332,filterLoc,,
2955,335,filterLoc,,
2955,338,filterLoc,,
2955,341,filterLoc,,
2955,344,filterLoc,,
2955,347,filterLoc,,
2955,350,filterLoc,,
2955,353,filterLoc,,
2955,356,filterLoc,,
2955,359,filterLoc,,
2955,362,filterLoc,,
2955,365,filterLoc,,
2955,368,filterLoc,,
2955,371,filterLoc,,
2955,374,filterLoc,,
2955,377,filterLoc,,
2955,380,filterLoc,,
2955,383,filterLoc,,
2955,386,filterLoc,,
2955,389,filterLoc,,
2955,392,filterLoc,,
2955,395,filterLoc,,
2955,398,filterLoc,,
2955,401,filterLoc,,
2955,404,filterLoc,,
2955,407,filterLoc,,
2955,410,filterLoc,,
2955,413,filterLoc,,
2955,416,filterLoc,,
2955,419,filterLoc,,
2955,422,filterLoc,,
2955,425,filterLoc,,
2955,428,filterLoc,,
2955,431,filterLoc,,
2955,434,filterLoc,,
2955,437,filterLoc,,
2955,440,filterLoc,,
2955,443,filterLoc,,
2955,446,filterLoc,,
2955,449,filterLoc,,
2955,452,filterLoc,,
2955,455,filterLoc,,
2955,458,filterLoc,,
2955,461,filterLoc,,
2955,464,filterLoc,,
2955,467,filterLoc,,
2955,470,filterLoc,,
2955,473,filterLoc,,
2955,476,filterLoc,,
2955,479,filterLoc,,
2955,482,filterLoc,,
2955,485,filterLoc,,
2955,488,filterLoc,,
2955,491,filterLoc,,
2955,494,filterLoc,,
2955,497,filterLoc,,
2955,500,filterLoc,,
2955,503,filterLoc,,
2955,506,filterLoc,,
2955,509,filterLoc,,
2955,512,filterLoc,,
2955,515,filterLoc,,
2955,518,filterLoc,,
2955,521,filterLoc,,
2955,524,filterLoc,,
2955,527,filterLoc,,
2955,530,filterLoc,,
2955,533,filterLoc,,
2955,536,filterLoc,,
2955,539,filterLoc,,
2955,542,filterLoc,,
2955,545,filterLoc,,
2955,548,filterLoc,,
2955,551,filterLoc,,
2955,554,filterLoc,,
2955,557,filterLoc,,
2955,560,filterLoc,,
2955,563,filterLoc,,
2955,566,filterLoc,,
2955,573,filterLoc,,
2955,576,filterLoc,,
2955,579,filterLoc,,
2955,582,filterLoc,,
2955,585,filterLoc,,
2955,588,filterLoc,,
2955,591,filterLoc,,
2955,594,filterLoc,,
2955,597,filterLoc,,
2955,600,filterLoc,,
2955,603,filterLoc,,
2955,606,filterLoc,,
2955,609,filterLoc,,
2955,612,filterLoc,,
2955,615,filterLoc,,
2955,618,filterLoc,,
2955,621,filterLoc,,
2955,624,filterLoc,,
2955,627,filterLoc,,;Evacuee;1;in triage category;Y;is leaving helicopter;1
2955,630,filterLoc,,
2955,633,filterLoc,,
2955,636,filterLoc,,
2955,639,filterLoc,,
2955,642,filterLoc,,
2955,645,filterLoc,,
2955,648,filterLoc,,
2955,651,filterLoc,,
2955,654,filterLoc,,
2955,657,filterLoc,,
2955,660,filterLoc,,
2955,663,filterLoc,,
2955,666,filterLoc,,
2955,669,filterLoc,,
2955,672,filterLoc,,
2955,675,filterLoc,,
2955,678,filterLoc,,
2955,681,filterLoc,,
2955,684,filterLoc,,
2955,687,filterLoc,,
2955,690,filterLoc,,
2955,693,filterLoc,,
2955,696,filterLoc,,
2955,699,filterLoc,,
2955,702,filterLoc,,
2955,705,filterLoc,,
2955,708,filterLoc,,
2955,711,filterLoc,,
2955,714,filterLoc,,
2955,717,filterLoc,,
2955,720,filterLoc,,
2955,723,filterLoc,,
2955,726,filterLoc,,
2955,729,filterLoc,,
2955,732,filterLoc,,
2955,735,filterLoc,,
2955,738,filterLoc,,
2955,741,filterLoc,,
2955,744,filterLoc,,
2955,747,filterLoc,,
2955,750,filterLoc,,
2955,753,filterLoc,,
2955,756,filterLoc,,
2955,759,filterLoc,,
2955,762,filterLoc,,
2955,765,filterLoc,,
2955,768,filterLoc,,
2955,771,filterLoc,,
2955,774,filterLoc,,
2955,777,filterLoc,,
2955,780,filterLoc,,
2955,783,filterLoc,,
2955,786,filterLoc,,
2955,789,filterLoc,,
2955,792,filterLoc,,
2955,795,filterLoc,,
2955,798,filterLoc,,
2955,801,filterLoc,,
2955,804,filterLoc,,
2955,807,filterLoc,,
2955,810,filterLoc,,
2955,813,filterLoc,,
2955,816,filterLoc,,
2955,819,filterLoc,,
2955,822,filterLoc,,
2955,825,filterLoc,,
2955,828,filterLoc,,
2955,831,filterLoc,,
2955,834,filterLoc,,
2955,837,filterLoc,,
2955,840,filterLoc,,
2955,843,filterLoc,,
2955,846,filterLoc,,;Evacuee;2;in triage category;Y;is leaving helicopter;1
2955,849,filterLoc,,
2955,852,filterLoc,,
2955,855,filterLoc,,
2955,858,filterLoc,,
2955,861,filterLoc,,
2955,864,filterLoc,,
2955,867,filterLoc,,
2955,870,filterLoc,,
2955,873,filterLoc,,
2955,876,filterLoc,,
2955,879,filterLoc,,
2955,882,filterLoc,,
2955,885,filterLoc,,
2955,888,filterLoc,,
2955,891,filterLoc,,
2955,894,filterLoc,,
2955,897,filterLoc,,
2955,900,filterLoc,,
2955,903,filterLoc,,
2955,906,filterLoc,,
2955,909,filterLoc,,
2955,912,filterLoc,,
2955,915,filterLoc,,
2955,918,filterLoc,,
2955,921,filterLoc,,
2955,924,filterLoc,,
2955,927,filterLoc,,
2955,930,filterLoc,,
2955,933,filterLoc,,
2955,936,filterLoc,,;Evacuee;3;in triage category;Y;is leaving helicopter;1
2955,939,filterLoc,,
2955,942,filterLoc,,
2955,945,filterLoc,,
2955,948,filterLoc,,
2955,951,filterLoc,,
2955,954,filterLoc,,
2955,957,filterLoc,,
2955,960,filterLoc,,
2955,963,filterLoc,,
2955,966,filterLoc,,
2955,969,filterLoc,,
2955,972,filterLoc,,
2955,975,filterLoc,,
2955,978,filterLoc,,
2955,981,filterLoc,,
2955,984,filterLoc,,
2955,987,filterLoc,,
2955,990,filterLoc,,
2955,993,filterLoc,,
2955,996,filterLoc,,
2955,999,filterLoc,,
2955,1002,filterLoc,,
2955,1005,filterLoc,,
2955,1008,filterLoc,,
2955,1011,filterLoc,,
2955,1014,filterLoc,,
2955,1017,filterLoc,,
2955,1020,filterLoc,,
2955,1023,filterLoc,,
2955,1026,filterLoc,,
2955,1029,filterLoc,,
2955,1032,filterLoc,,
2955,1035,filterLoc,,
2955,1038,filterLoc,,
2955,1041,filterLoc,,
2955,1044,filterLoc,,
2955,1047,filterLoc,,
2955,1050,filterLoc,,
2955,1053,filterLoc,,
2955,1056,filterLoc,,
2955,1059,filterLoc,,
2955,1062,filterLoc,,
2955,1065,filterLoc,,
2955,1068,filterLoc,,
2955,1071,filterLoc,,
2955,1074,filterLoc,,
2955,1077,filterLoc,,
2955,1080,filterLoc,,
2955,1083,filterLoc,,
2955,1086,filterLoc,,
2955,1089,filterLoc,,
2955,1092,filterLoc,,
2955,1095,filterLoc,,
2955,1098,filterLoc,,
2955,1101,filterLoc,,
2955,1104,filterLoc,,
2955,1107,filterLoc,,
2955,1110,filterLoc,,
2955,1113,filterLoc,,
2955,1116,filterLoc,,
2955,1119,filterLoc,,
2955,1122,filterLoc,,
2955,1125,filterLoc,,
2955,1128,filterLoc,,
2955,1131,filterLoc,,
2955,1134,filterLoc,,
2955,1137,filterLoc,,
2955,1144,filterLoc,,
2955,1147,filterLoc,,
2955,1150,filterLoc,,
2955,1153,filterLoc,,
2955,1156,filterLoc,,
2955,1159,filterLoc,,
2955,1162,filterLoc,,
2955,1165,filterLoc,,
2955,1168,filterLoc,,
2955,1171,filterLoc,,
2955,1174,filterLoc,,
2955,1177,filterLoc,,
2955,1182,helicopter,outEvac,Evacuee 1 in triage category Y is not assigned a helicopter
2955,1182,helicopter,outEvac,Evacuee 2 in triage category Y is not assigned a helicopter
2955,1182,helicopter,outEvac,Evacuee 3 in triage category Y is not assigned a helicopter
2955,1182,helicopter,,Helicopter;1;is unloading people at the FOL;;and has;0;spots taken
2955,1184,filterLoc,,
2955,1187,filterLoc,,
2955,1190,filterLoc,,
2955,1193,filterLoc,,
2955,1196,filterLoc,,
2955,1199,filterLoc,,
2955,1202,filterLoc,,
2955,1205,filterLoc,,
2955,1208,filterLoc,,
2955,1211,filterLoc,,
2955,1214,filterLoc,,
2955,1217,filterLoc,,
2955,1220,filterLoc,,
2955,1223,filterLoc,,
2955,1226,filterLoc,,
2955,1229,filterLoc,,
2955,1232,filterLoc,,
2955,1235,filterLoc,,
2955,1238,filterLoc,,
2955,1241,filterLoc,,
2955,1244,filterLoc,,
2955,1247,filterLoc,,
2955,1250,filterLoc,,
2955,1253,filterLoc,,
2955,1256,filterLoc,,
2955,1259,filterLoc,,
2955,1262,filterLoc,,
2955,1265,filterLoc,,
2955,1268,filterLoc,,
2955,1271,filterLoc,,
2955,1274,filterLoc,,
2955,1277,filterLoc,,
2955,1280,filterLoc,,
2955,1283,filterLoc,,
2955,1286,filterLoc,,
2955,1289,filterLoc,,
2955,1292,filterLoc,,
2955,1295,filterLoc,,
2955,1298,filterLoc,,
2955,1301,filterLoc,,
2955,1304,filterLoc,,
2955,1307,filterLoc,,
2955,1310,filterLoc,,
2955,1313,filterLoc,,
2955,1316,filterLoc,,
2955,1319,filterLoc,,
2955,1322,filterLoc,,
2955,1325,filterLoc,,
2955,1328,filterLoc,,
2955,1331,filterLoc,,
2955,1334,filterLoc,,
2955,1337,filterLoc,,
2955,1340,filterLoc,,
2955,1343,filterLoc,,
2955,1346,filterLoc,,
2955,1349,filterLoc,,
2955,1352,filterLoc,,
2955,1355,filterLoc,,
2955,1358,filterLoc,,
2955,1361,filterLoc,,
2955,1364,filterLoc,,
2955,1367,filterLoc,,
2955,1370,filterLoc,,
2955,1373,filterLoc,,
2955,1376,filterLoc,,
2955,1379,filterLoc,,
2955,1382,filterLoc,,
2955,1385,filterLoc,,
2955,1388,filterLoc,,
2955,1391,filterLoc,,
2955,1394,filterLoc,,
2955,1397,filterLoc,,
2955,1400,filterLoc,,
2955,1403,filterLoc,,
2955,1406,filterLoc,,
2955,1409,filterLoc,,
2955,1412,filterLoc,,
2955,1415,filterLoc,,
2955,1418,filterLoc,,
2955,1421,filterLoc,,
2955,1424,filterLoc,,
2955,1427,filterLoc,,
2955,1430,filterLoc,,
2955,1433,filterLoc,,
2955,1436,filterLoc,,
2955,1439,filterLoc,,
2955,1442,filterLoc,,
2955,1445,filterLoc,,
2955,1448,filterLoc,,
2955,1451,filterLoc,,
2955,1454,filterLoc,,
2955,1457,filterLoc,,
2955,1460,filterLoc,,
2955,1463,filterLoc,,
2955,1466,filterLoc,,
2955,1469,filterLoc,,
2955,1472,filterLoc,,
2955,1475,filterLoc,,
2955,1478,filterLoc,,
2955,1481,filterLoc,,
2955,1484,filterLoc,,
2955,1487,filterLoc,,
2955,1490,filterLoc,,
2955,1493,filterLoc,,
2955,1496,filterLoc,,
2955,1499,filterLoc,,
2955,1502,filterLoc,,
2955,1505,filterLoc,,
2955,1508,filterLoc,,
2955,1511,filterLoc,,
2955,1514,filterLoc,,
2955,1517,filterLoc,,
2955,1520,filterLoc,,
2955,1523,filterLoc,,
2955,1526,filterLoc,,
2955,1529,filterLoc,,
2955,627,filterLoc,out,Evacuee 1 in triage category Y is not assigned a helicopter
2955,627,filterLoc,,
2955,628,evacuee,,Evacuee;1;in triage state;Y;is entering the FOL
2955,846,filterLoc,out,Evacuee 2 in triage category Y is not assigned a helicopter
2955,846,filterLoc,,
2955,847,evacuee,,Evacuee;2;in triage state;Y;is entering the FOL
2955,936,filterLoc,out,Evacuee 3 in triage category Y is not assigned a helicopter
2955,936,filterLoc,,
2955,937,evacuee,,Evacuee;3;in triage state;Y;is entering the FOL
2955,230,FOL,,;EvacueeID;1;Triage Status;Y;EvacueeID;2;Triage Status;Y;EvacueeID;3;Triage Status;Y;Lives Saved;3
2955,628,evacuee,outFOL,Evacuee 1 in triage category Y is not assigned a helicopter
2955,628,evacuee,,Evacuee;1;in triage state;Y;is at the FOL
2955,847,evacuee,outFOL,Evacuee 2 in triage category Y is not assigned a helicopter
2955,847,evacuee,,Evacuee;2;in triage state;Y;is at the FOL
2955,937,evacuee,outFOL,Evacuee 3 in triage category Y is not assigned a helicopter
2955,937,evacuee,,Evacuee;3;in triage state;Y;is at the FOL
2955,230,FOL,,;EvacueeID;1;Triage Status;Y;EvacueeID;2;Triage Status;Y;EvacueeID;3;Triage Status;Y;Lives Saved;3
2970,294,helicopter,,Helicopter;4;Is going to the evacuation site;;and has;0;spots taken
2970,1182,helicopter,,Helicopter;1;Is going to the evacuation site;;and has;0;spots taken
2985,5,helicopterQueue,,1;Helos are waiting to land;HeloID;3
2985,112,helicopter,outES,Helicopter 3 is evacuating people3
2985,112,helicopter,,Helicopter;3;is waiting to land at the evacuation site;;and has;0;spots taken
2985,4,helipadManager,,Helo;3;is at the ES
2985,5,helicopterQueue,outHM,Helicopter 3 is evacuating people3
2985,5,helicopterQueue,outHelo,Helicopter 3 is evacuating people3
2985,5,helicopterQueue,,;No helos are waiting to land
2985,8,filterES,,
2985,111,filterES,,Helicopter;3;is evacuating people
2985,293,filterES,,
2985,570,filterES,,
2985,1141,filterES,,
2985,1181,filterES,,
2985,111,filterES,out,Helicopter 3 is evacuating people3
2985,111,filterES,,
2985,112,helicopter,,Helicopter;3;is waiting to land at the evacuation site;;and has;0;spots taken
2985,112,helicopter,,Helicopter;3;is loading people at the evacuation site;;and has;0;spots taken
3000,3,evacueeManager,,OFF SHIP: White;0;Green;0;Yellow;466;Red;0;Black;25;ON SHIP: White;0;Green;0;Yellow;0;Red;0;Evacuees to Transfer;;EvacueeID;7;HeloID;3;OnShip;0;Triage Status;Y;EvacueeID;8;HeloID;3;OnShip;0;Triage Status;Y;EvacueeID;9;HeloID;3;OnShip;0;Triage Status;Y
3000,4,helipadManager,outEM,Helicopter 3 is evacuating people3
3000,4,helipadManager,outHelo,Helicopter 3 is evacuating people3
3000,4,helipadManager,,;No helos are at ES
3000,8,filterES,,
3000,111,filterES,,Helicopter;3;is evacuating people
3000,293,filterES,,
3000,570,filterES,,
3000,1141,filterES,,
3000,1181,filterES,,
3000,3,evacueeManager,outEvac,Evacuee 7 in triage category Y is assigned helicopter 3
3000,3,evacueeManager,outEvac,Evacuee 8 in triage category Y is assigned helicopter 3
3000,3,evacueeManager,outEvac,Evacuee 9 in triage category Y is assigned helicopter 3
3000,3,evacueeManager,,OFF SHIP: White;0;Green;0;Yellow;466;Red;0;Black;25;ON SHIP: White;0;Green;0;Yellow;0;Red;0;Evacuees to Transfer;
3000,4,helipadManager,outHQ,0
3000,4,helipadManager,,;No helos are at ES
3000,5,helicopterQueue,,;No helos are waiting to land
3000,11,filterLoc,,
3000,14,filterLoc,,
3000,17,filterLoc,,
3000,20,filterLoc,,
3000,23,filterLoc,,
3000,26,filterLoc,,
3000,29,filterLoc,,
3000,32,filterLoc,,
3000,35,filterLoc,,
3000,38,filterLoc,,
3000,41,filterLoc,,
3000,44,filterLoc,,
3000,47,filterLoc,,
3000,50,filterLoc,,
3000,53,filterLoc,,
3000,56,filterLoc,,
3000,59,filterLoc,,
3000,62,filterLoc,,
3000,65,filterLoc,,
3000,68,filterLoc,,
3000,71,filterLoc,,
3000,74,filterLoc,,
3000,77,filterLoc,,
3000,80,filterLoc,,
3000,83,filterLoc,,
3000,86,filterLoc,,
3000,89,filterLoc,,
3000,92,filterLoc,,
3000,95,filterLoc,,
3000,98,filterLoc,,
3000,101,filterLoc,,
3000,104,filterLoc,,
3000,107,filterLoc,,
3000,111,filterES,out,Helicopter 3 is evacuating people3
3000,111,filterES,,
3000,112,helicopter,,Helicopter;3;is loading people at the evacuation site;;and has;0;spots taken
3000,114,filterLoc,,
3000,117,filterLoc,,
3000,120,filterLoc,,
3000,123,filterLoc,,
3000,126,filterLoc,,
3000,129,filterLoc,,
3000,132,filterLoc,,
3000,135,filterLoc,,
3000,138,filterLoc,,
3000,141,filterLoc,,
3000,144,filterLoc,,
3000,147,filterLoc,,
3000,150,filterLoc,,
3000,153,filterLoc,,
3000,156,filterLoc,,
3000,159,filterLoc,,
3000,162,filterLoc,,
3000,165,filterLoc,,
3000,168,filterLoc,,
3000,171,filterLoc,,
3000,174,filterLoc,,
3000,177,filterLoc,,
3000,180,filterLoc,,
3000,183,filterLoc,,
3000,186,filterLoc,,
3000,189,filterLoc,,
3000,192,filterLoc,,
3000,195,filterLoc,,
3000,198,filterLoc,,
3000,201,filterLoc,,
3000,204,filterLoc,,
3000,207,filterLoc,,
3000,210,filterLoc,,
3000,213,filterLoc,,
3000,216,filterLoc,,
3000,219,filterLoc,,
3000,222,filterLoc,,
3000,225,filterLoc,,
3000,228,filterLoc,,
3000,232,filterLoc,,
3000,235,filterLoc,,
3000,238,filterLoc,,
3000,241,filterLoc,,
3000,244,filterLoc,,
3000,247,filterLoc,,
3000,250,filterLoc,,
3000,253,filterLoc,,
3000,256,filterLoc,,
3000,259,filterLoc,,
3000,262,filterLoc,,
3000,265,filterLoc,,
3000,268,filterLoc,,
3000,271,filterLoc,,
3000,274,filterLoc,,
3000,277,filterLoc,,
3000,280,filterLoc,,
3000,283,filterLoc,,
3000,286,filterLoc,,
3000,289,filterLoc,,
3000,296,filterLoc,,
3000,299,filterLoc,,
3000,302,filterLoc,,
3000,305,filterLoc,,
3000,308,filterLoc,,
3000,311,filterLoc,,
3000,314,filterLoc,,
3000,317,filterLoc,,
3000,320,filterLoc,,
3000,323,filterLoc,,
3000,326,filterLoc,,
3000,329,filterLoc,,
3000,332,filterLoc,,
3000,335,filterLoc,,
3000,338,filterLoc,,
3000,341,filterLoc,,
3000,344,filterLoc,,
3000,347,filterLoc,,
3000,350,filterLoc,,
3000,353,filterLoc,,
3000,356,filterLoc,,
3000,359,filterLoc,,
3000,362,filterLoc,,
3000,365,filterLoc,,
3000,368,filterLoc,,
3000,371,filterLoc,,
3000,374,filterLoc,,
3000,377,filterLoc,,
3000,380,filterLoc,,
3000,383,filterLoc,,
3000,386,filterLoc,,
3000,389,filterLoc,,
3000,392,filterLoc,,
3000,395,filterLoc,,
3000,398,filterLoc,,
3000,401,filterLoc,,
3000,404,filterLoc,,
3000,407,filterLoc,,
3000,410,filterLoc,,
3000,413,filterLoc,,
3000,416,filterLoc,,
3000,419,filterLoc,,
3000,422,filterLoc,,
3000,425,filterLoc,,
3000,428,filterLoc,,
3000,431,filterLoc,,
3000,434,filterLoc,,
3000,437,filterLoc,,
3000,440,filterLoc,,
3000,443,filterLoc,,
3000,446,filterLoc,,
3000,449,filterLoc,,
3000,452,filterLoc,,
3000,455,filterLoc,,
3000,458,filterLoc,,
3000,461,filterLoc,,
3000,464,filterLoc,,
3000,467,filterLoc,,
3000,470,filterLoc,,
3000,473,filterLoc,,
3000,476,filterLoc,,
3000,479,filterLoc,,
3000,482,filterLoc,,
3000,485,filterLoc,,
3000,488,filterLoc,,
3000,491,filterLoc,,
3000,494,filterLoc,,
3000,497,filterLoc,,
3000,500,filterLoc,,
3000,503,filterLoc,,
3000,506,filterLoc,,
3000,509,filterLoc,,
3000,512,filterLoc,,
3000,515,filterLoc,,
3000,518,filterLoc,,
3000,521,filterLoc,,
3000,524,filterLoc,,
3000,527,filterLoc,,
3000,530,filterLoc,,
3000,533,filterLoc,,
3000,536,filterLoc,,
3000,539,filterLoc,,
3000,542,filterLoc,,
3000,545,filterLoc,,
3000,548,filterLoc,,
3000,551,filterLoc,,
3000,554,filterLoc,,
3000,557,filterLoc,,
3000,560,filterLoc,,
3000,563,filterLoc,,
3000,566,filterLoc,,
3000,573,filterLoc,,
3000,576,filterLoc,,
3000,579,filterLoc,,
3000,582,filterLoc,,
3000,585,filterLoc,,
3000,588,filterLoc,,
3000,591,filterLoc,,
3000,594,filterLoc,,
3000,597,filterLoc,,
3000,600,filterLoc,,
3000,603,filterLoc,,
3000,606,filterLoc,,
3000,609,filterLoc,,
3000,612,filterLoc,,
3000,615,filterLoc,,
3000,618,filterLoc,,
3000,621,filterLoc,,
3000,624,filterLoc,,
3000,627,filterLoc,,
3000,630,filterLoc,,
3000,633,filterLoc,,
3000,636,filterLoc,,
3000,639,filterLoc,,
3000,642,filterLoc,,
3000,645,filterLoc,,
3000,648,filterLoc,,
3000,651,filterLoc,,
3000,654,filterLoc,,
3000,657,filterLoc,,
3000,660,filterLoc,,
3000,663,filterLoc,,
3000,666,filterLoc,,
3000,669,filterLoc,,
3000,672,filterLoc,,
3000,675,filterLoc,,
3000,678,filterLoc,,
3000,681,filterLoc,,
3000,684,filterLoc,,
3000,687,filterLoc,,
3000,690,filterLoc,,
3000,693,filterLoc,,
3000,696,filterLoc,,
3000,699,filterLoc,,
3000,702,filterLoc,,
3000,705,filterLoc,,
3000,708,filterLoc,,
3000,711,filterLoc,,
3000,714,filterLoc,,
3000,717,filterLoc,,
3000,720,filterLoc,,
3000,723,filterLoc,,
3000,726,filterLoc,,
3000,729,filterLoc,,
3000,732,filterLoc,,
3000,735,filterLoc,,
3000,738,filterLoc,,
3000,741,filterLoc,,
3000,744,filterLoc,,
3000,747,filterLoc,,
3000,750,filterLoc,,
3000,753,filterLoc,,
3000,756,filterLoc,,
3000,759,filterLoc,,
3000,762,filterLoc,,
3000,765,filterLoc,,
3000,768,filterLoc,,
3000,771,filterLoc,,
3000,774,filterLoc,,
3000,777,filterLoc,,
3000,780,filterLoc,,
3000,783,filterLoc,,;Evacuee;8;in triage category;Y;is entering helicopter;3
3000,786,filterLoc,,
3000,789,filterLoc,,
3000,792,filterLoc,,
3000,795,filterLoc,,
3000,798,filterLoc,,
3000,801,filterLoc,,
3000,804,filterLoc,,
3000,807,filterLoc,,
3000,810,filterLoc,,
3000,813,filterLoc,,
3000,816,filterLoc,,
3000,819,filterLoc,,
3000,822,filterLoc,,
3000,825,filterLoc,,
3000,828,filterLoc,,
3000,831,filterLoc,,
3000,834,filterLoc,,
3000,837,filterLoc,,
3000,840,filterLoc,,
3000,843,filterLoc,,
3000,846,filterLoc,,
3000,849,filterLoc,,
3000,852,filterLoc,,
3000,855,filterLoc,,;Evacuee;9;in triage category;Y;is entering helicopter;3
3000,858,filterLoc,,
3000,861,filterLoc,,
3000,864,filterLoc,,
3000,867,filterLoc,,
3000,870,filterLoc,,
3000,873,filterLoc,,
3000,876,filterLoc,,
3000,879,filterLoc,,
3000,882,filterLoc,,
3000,885,filterLoc,,
3000,888,filterLoc,,
3000,891,filterLoc,,
3000,894,filterLoc,,
3000,897,filterLoc,,
3000,900,filterLoc,,
3000,903,filterLoc,,
3000,906,filterLoc,,
3000,909,filterLoc,,
3000,912,filterLoc,,
3000,915,filterLoc,,
3000,918,filterLoc,,
3000,921,filterLoc,,
3000,924,filterLoc,,
3000,927,filterLoc,,
3000,930,filterLoc,,
3000,933,filterLoc,,
3000,936,filterLoc,,
3000,939,filterLoc,,
3000,942,filterLoc,,
3000,945,filterLoc,,
3000,948,filterLoc,,
3000,951,filterLoc,,
3000,954,filterLoc,,
3000,957,filterLoc,,
3000,960,filterLoc,,
3000,963,filterLoc,,
3000,966,filterLoc,,
3000,969,filterLoc,,
3000,972,filterLoc,,
3000,975,filterLoc,,
3000,978,filterLoc,,
3000,981,filterLoc,,
3000,984,filterLoc,,
3000,987,filterLoc,,
3000,990,filterLoc,,
3000,993,filterLoc,,
3000,996,filterLoc,,
3000,999,filterLoc,,
3000,1002,filterLoc,,
3000,1005,filterLoc,,
3000,1008,filterLoc,,
3000,1011,filterLoc,,
3000,1014,filterLoc,,
3000,1017,filterLoc,,
3000,1020,filterLoc,,
3000,1023,filterLoc,,
3000,1026,filterLoc,,
3000,1029,filterLoc,,
3000,1032,filterLoc,,
3000,1035,filterLoc,,
3000,1038,filterLoc,,
3000,1041,filterLoc,,
3000,1044,filterLoc,,
3000,1047,filterLoc,,
3000,1050,filterLoc,,
3000,1053,filterLoc,,
3000,1056,filterLoc,,
3000,1059,filterLoc,,
3000,1062,filterLoc,,
3000,1065,filterLoc,,
3000,1068,filterLoc,,
